Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,724,Spain,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2003,2003,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,724,Spain,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2004,2004,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,724,Spain,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2005,2005,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,724,Spain,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2006,2006,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,724,Spain,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2007,2007,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,724,Spain,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2008,2008,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,724,Spain,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2009,2009,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,724,Spain,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2010,2010,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,724,Spain,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2011,2011,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,724,Spain,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2012,2012,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,724,Spain,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2013,2013,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,724,Spain,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2014,2014,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,724,Spain,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2015,2015,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,724,Spain,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2016,2016,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,724,Spain,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2017,2017,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,724,Spain,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2018,2018,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1352,Kiwi fruit,2000,2000,ha,896,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1352,Kiwi fruit,2001,2001,ha,910,T,Unofficial figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1352,Kiwi fruit,2002,2002,ha,920,T,Unofficial figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1352,Kiwi fruit,2003,2003,ha,700,E,Estimated value
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1352,Kiwi fruit,2004,2004,ha,900,E,Estimated value
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1352,Kiwi fruit,2005,2005,ha,1198,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1352,Kiwi fruit,2006,2006,ha,1186,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1352,Kiwi fruit,2007,2007,ha,1158,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1352,Kiwi fruit,2008,2008,ha,1187,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1352,Kiwi fruit,2009,2009,ha,1183,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1352,Kiwi fruit,2010,2010,ha,1196,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1352,Kiwi fruit,2011,2011,ha,1213,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1352,Kiwi fruit,2012,2012,ha,1413,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1352,Kiwi fruit,2013,2013,ha,1400,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1352,Kiwi fruit,2014,2014,ha,1469,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1352,Kiwi fruit,2015,2015,ha,1502,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1352,Kiwi fruit,2016,2016,ha,1898,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1352,Kiwi fruit,2017,2017,ha,1485,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1352,Kiwi fruit,2018,2018,ha,1470,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1352,Kiwi fruit,2019,2019,ha,1550,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1352,Kiwi fruit,2020,2020,ha,1590,A,Official figure
QCL,Crops and livestock products,724,Spain,5419,Yield,1352,Kiwi fruit,2000,2000,hg/ha,159431,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1352,Kiwi fruit,2001,2001,hg/ha,145055,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1352,Kiwi fruit,2002,2002,hg/ha,145652,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1352,Kiwi fruit,2003,2003,hg/ha,142857,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1352,Kiwi fruit,2004,2004,hg/ha,126456,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1352,Kiwi fruit,2005,2005,hg/ha,91244,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1352,Kiwi fruit,2006,2006,hg/ha,155675,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1352,Kiwi fruit,2007,2007,hg/ha,121209,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1352,Kiwi fruit,2008,2008,hg/ha,149191,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1352,Kiwi fruit,2009,2009,hg/ha,213736,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1352,Kiwi fruit,2010,2010,hg/ha,214682,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1352,Kiwi fruit,2011,2011,hg/ha,193116,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1352,Kiwi fruit,2012,2012,hg/ha,133079,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1352,Kiwi fruit,2013,2013,hg/ha,141429,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1352,Kiwi fruit,2014,2014,hg/ha,142144,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1352,Kiwi fruit,2015,2015,hg/ha,140712,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1352,Kiwi fruit,2016,2016,hg/ha,112798,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1352,Kiwi fruit,2017,2017,hg/ha,144532,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1352,Kiwi fruit,2018,2018,hg/ha,162109,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1352,Kiwi fruit,2019,2019,hg/ha,158129,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1352,Kiwi fruit,2020,2020,hg/ha,172327,E,Estimated value
QCL,Crops and livestock products,724,Spain,5510,Production,1352,Kiwi fruit,2000,2000,tonnes,14285,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1352,Kiwi fruit,2001,2001,tonnes,13200,T,Unofficial figure
QCL,Crops and livestock products,724,Spain,5510,Production,1352,Kiwi fruit,2002,2002,tonnes,13400,T,Unofficial figure
QCL,Crops and livestock products,724,Spain,5510,Production,1352,Kiwi fruit,2003,2003,tonnes,10000,E,Estimated value
QCL,Crops and livestock products,724,Spain,5510,Production,1352,Kiwi fruit,2004,2004,tonnes,11381,I,Imputed value
QCL,Crops and livestock products,724,Spain,5510,Production,1352,Kiwi fruit,2005,2005,tonnes,10931,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1352,Kiwi fruit,2006,2006,tonnes,18463,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1352,Kiwi fruit,2007,2007,tonnes,14036,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1352,Kiwi fruit,2008,2008,tonnes,17709,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1352,Kiwi fruit,2009,2009,tonnes,25285,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1352,Kiwi fruit,2010,2010,tonnes,25676,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1352,Kiwi fruit,2011,2011,tonnes,23425,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1352,Kiwi fruit,2012,2012,tonnes,18804,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1352,Kiwi fruit,2013,2013,tonnes,19800,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1352,Kiwi fruit,2014,2014,tonnes,20881,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1352,Kiwi fruit,2015,2015,tonnes,21135,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1352,Kiwi fruit,2016,2016,tonnes,21409,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1352,Kiwi fruit,2017,2017,tonnes,21463,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1352,Kiwi fruit,2018,2018,tonnes,23830,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1352,Kiwi fruit,2019,2019,tonnes,24510,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1352,Kiwi fruit,2020,2020,tonnes,27400,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2000,2000,ha,2500,E,Estimated value
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2001,2001,ha,2640,I,Imputed value
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2002,2002,ha,2590,I,Imputed value
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2003,2003,ha,2595,I,Imputed value
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2004,2004,ha,2563,I,Imputed value
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2005,2005,ha,2635,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2006,2006,ha,2849,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2007,2007,ha,2663,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2008,2008,ha,2820,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2009,2009,ha,2505,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2010,2010,ha,2529,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2011,2011,ha,2885,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2012,2012,ha,2999,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2013,2013,ha,2900,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2014,2014,ha,2879,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2015,2015,ha,2847,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2016,2016,ha,2683,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2017,2017,ha,3089,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2018,2018,ha,2850,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2019,2019,ha,2860,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2020,2020,ha,2890,A,Official figure
QCL,Crops and livestock products,724,Spain,5419,Yield,1254,Leeks and other alliaceous vegetables,2000,2000,hg/ha,232000,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1254,Leeks and other alliaceous vegetables,2001,2001,hg/ha,237557,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1254,Leeks and other alliaceous vegetables,2002,2002,hg/ha,253170,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1254,Leeks and other alliaceous vegetables,2003,2003,hg/ha,260555,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1254,Leeks and other alliaceous vegetables,2004,2004,hg/ha,274378,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1254,Leeks and other alliaceous vegetables,2005,2005,hg/ha,279905,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1254,Leeks and other alliaceous vegetables,2006,2006,hg/ha,274159,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1254,Leeks and other alliaceous vegetables,2007,2007,hg/ha,264739,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1254,Leeks and other alliaceous vegetables,2008,2008,hg/ha,280245,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1254,Leeks and other alliaceous vegetables,2009,2009,hg/ha,305749,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1254,Leeks and other alliaceous vegetables,2010,2010,hg/ha,313460,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1254,Leeks and other alliaceous vegetables,2011,2011,hg/ha,314749,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1254,Leeks and other alliaceous vegetables,2012,2012,hg/ha,303525,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1254,Leeks and other alliaceous vegetables,2013,2013,hg/ha,313448,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1254,Leeks and other alliaceous vegetables,2014,2014,hg/ha,314359,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1254,Leeks and other alliaceous vegetables,2015,2015,hg/ha,325304,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1254,Leeks and other alliaceous vegetables,2016,2016,hg/ha,304894,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1254,Leeks and other alliaceous vegetables,2017,2017,hg/ha,308346,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1254,Leeks and other alliaceous vegetables,2018,2018,hg/ha,286456,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1254,Leeks and other alliaceous vegetables,2019,2019,hg/ha,280699,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1254,Leeks and other alliaceous vegetables,2020,2020,hg/ha,280830,E,Estimated value
QCL,Crops and livestock products,724,Spain,5510,Production,1254,Leeks and other alliaceous vegetables,2000,2000,tonnes,58000,E,Estimated value
QCL,Crops and livestock products,724,Spain,5510,Production,1254,Leeks and other alliaceous vegetables,2001,2001,tonnes,62715,I,Imputed value
QCL,Crops and livestock products,724,Spain,5510,Production,1254,Leeks and other alliaceous vegetables,2002,2002,tonnes,65571,I,Imputed value
QCL,Crops and livestock products,724,Spain,5510,Production,1254,Leeks and other alliaceous vegetables,2003,2003,tonnes,67614,I,Imputed value
QCL,Crops and livestock products,724,Spain,5510,Production,1254,Leeks and other alliaceous vegetables,2004,2004,tonnes,70323,I,Imputed value
QCL,Crops and livestock products,724,Spain,5510,Production,1254,Leeks and other alliaceous vegetables,2005,2005,tonnes,73755,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1254,Leeks and other alliaceous vegetables,2006,2006,tonnes,78108,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1254,Leeks and other alliaceous vegetables,2007,2007,tonnes,70500,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1254,Leeks and other alliaceous vegetables,2008,2008,tonnes,79029,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1254,Leeks and other alliaceous vegetables,2009,2009,tonnes,76590,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1254,Leeks and other alliaceous vegetables,2010,2010,tonnes,79274,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1254,Leeks and other alliaceous vegetables,2011,2011,tonnes,90805,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1254,Leeks and other alliaceous vegetables,2012,2012,tonnes,91027,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1254,Leeks and other alliaceous vegetables,2013,2013,tonnes,90900,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1254,Leeks and other alliaceous vegetables,2014,2014,tonnes,90504,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1254,Leeks and other alliaceous vegetables,2015,2015,tonnes,92614,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1254,Leeks and other alliaceous vegetables,2016,2016,tonnes,81803,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1254,Leeks and other alliaceous vegetables,2017,2017,tonnes,95248,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1254,Leeks and other alliaceous vegetables,2018,2018,tonnes,81640,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1254,Leeks and other alliaceous vegetables,2019,2019,tonnes,80280,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1254,Leeks and other alliaceous vegetables,2020,2020,tonnes,81160,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1322,Lemons and limes,2000,2000,ha,45833,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1322,Lemons and limes,2001,2001,ha,47450,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1322,Lemons and limes,2002,2002,ha,47141,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1322,Lemons and limes,2003,2003,ha,47368,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1322,Lemons and limes,2004,2004,ha,47313,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1322,Lemons and limes,2005,2005,ha,45171,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1322,Lemons and limes,2006,2006,ha,43247,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1322,Lemons and limes,2007,2007,ha,41996,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1322,Lemons and limes,2008,2008,ha,46809,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1322,Lemons and limes,2009,2009,ha,39371,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1322,Lemons and limes,2010,2010,ha,40801,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1322,Lemons and limes,2011,2011,ha,39571,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1322,Lemons and limes,2012,2012,ha,39463,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1322,Lemons and limes,2013,2013,ha,38400,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1322,Lemons and limes,2014,2014,ha,37743,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1322,Lemons and limes,2015,2015,ha,38484,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1322,Lemons and limes,2016,2016,ha,41218,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1322,Lemons and limes,2017,2017,ha,43087,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1322,Lemons and limes,2018,2018,ha,46010,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1322,Lemons and limes,2019,2019,ha,46840,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1322,Lemons and limes,2020,2020,ha,48350,A,Official figure
QCL,Crops and livestock products,724,Spain,5419,Yield,1322,Lemons and limes,2000,2000,hg/ha,199649,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1322,Lemons and limes,2001,2001,hg/ha,215828,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1322,Lemons and limes,2002,2002,hg/ha,198072,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1322,Lemons and limes,2003,2003,hg/ha,238472,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1322,Lemons and limes,2004,2004,hg/ha,171256,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1322,Lemons and limes,2005,2005,hg/ha,209169,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1322,Lemons and limes,2006,2006,hg/ha,202820,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1322,Lemons and limes,2007,2007,hg/ha,120654,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1322,Lemons and limes,2008,2008,hg/ha,146967,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1322,Lemons and limes,2009,2009,hg/ha,141774,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1322,Lemons and limes,2010,2010,hg/ha,175953,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1322,Lemons and limes,2011,2011,hg/ha,186045,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1322,Lemons and limes,2012,2012,hg/ha,173227,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1322,Lemons and limes,2013,2013,hg/ha,186276,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1322,Lemons and limes,2014,2014,hg/ha,288983,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1322,Lemons and limes,2015,2015,hg/ha,230296,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1322,Lemons and limes,2016,2016,hg/ha,231835,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1322,Lemons and limes,2017,2017,hg/ha,214825,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1322,Lemons and limes,2018,2018,hg/ha,236303,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1322,Lemons and limes,2019,2019,hg/ha,188918,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1322,Lemons and limes,2020,2020,hg/ha,227605,E,Estimated value
QCL,Crops and livestock products,724,Spain,5510,Production,1322,Lemons and limes,2000,2000,tonnes,915049,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1322,Lemons and limes,2001,2001,tonnes,1024105,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1322,Lemons and limes,2002,2002,tonnes,933731,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1322,Lemons and limes,2003,2003,tonnes,1129594,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1322,Lemons and limes,2004,2004,tonnes,810263,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1322,Lemons and limes,2005,2005,tonnes,944836,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1322,Lemons and limes,2006,2006,tonnes,877134,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1322,Lemons and limes,2007,2007,tonnes,506699,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1322,Lemons and limes,2008,2008,tonnes,687936,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1322,Lemons and limes,2009,2009,tonnes,558180,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1322,Lemons and limes,2010,2010,tonnes,717906,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1322,Lemons and limes,2011,2011,tonnes,736198,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1322,Lemons and limes,2012,2012,tonnes,683604,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1322,Lemons and limes,2013,2013,tonnes,715300,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1322,Lemons and limes,2014,2014,tonnes,1090709,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1322,Lemons and limes,2015,2015,tonnes,886272,I,Imputed value
QCL,Crops and livestock products,724,Spain,5510,Production,1322,Lemons and limes,2016,2016,tonnes,955578,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1322,Lemons and limes,2017,2017,tonnes,925615,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1322,Lemons and limes,2018,2018,tonnes,1087230,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1322,Lemons and limes,2019,2019,tonnes,884890,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1322,Lemons and limes,2020,2020,tonnes,1100470,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1704,"Lentils, dry",2000,2000,ha,24424,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1704,"Lentils, dry",2001,2001,ha,27564,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1704,"Lentils, dry",2002,2002,ha,29729,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1704,"Lentils, dry",2003,2003,ha,28726,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1704,"Lentils, dry",2004,2004,ha,33103,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1704,"Lentils, dry",2005,2005,ha,36151,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1704,"Lentils, dry",2006,2006,ha,18125,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1704,"Lentils, dry",2007,2007,ha,16913,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1704,"Lentils, dry",2008,2008,ha,16932,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1704,"Lentils, dry",2009,2009,ha,23088,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1704,"Lentils, dry",2010,2010,ha,29478,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1704,"Lentils, dry",2011,2011,ha,38550,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1704,"Lentils, dry",2012,2012,ha,36298,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1704,"Lentils, dry",2013,2013,ha,27733,I,Imputed value
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1704,"Lentils, dry",2014,2014,ha,24059,I,Imputed value
